Time shift [ms]	Auto-correlation
8.226000e+01	7.295069e-01
8.227000e+01	7.317467e-01
8.228000e+01	7.339801e-01
8.229000e+01	7.362072e-01
8.230000e+01	7.384279e-01
8.231000e+01	7.406424e-01
8.232000e+01	7.428504e-01
8.233000e+01	7.450521e-01
8.234000e+01	7.472473e-01
8.235000e+01	7.494360e-01
8.236000e+01	7.516183e-01
8.237000e+01	7.537939e-01
8.238000e+01	7.559630e-01
8.239000e+01	7.581253e-01
8.240000e+01	7.602808e-01
8.241000e+01	7.624295e-01
8.242000e+01	7.645711e-01
8.243000e+01	7.667057e-01
8.244000e+01	7.688331e-01
8.245000e+01	7.709531e-01
8.246000e+01	7.730655e-01
8.247000e+01	7.751704e-01
8.248000e+01	7.772673e-01
8.249000e+01	7.793563e-01
8.250000e+01	7.814370e-01
8.251000e+01	7.835092e-01
8.252000e+01	7.855728e-01
8.253000e+01	7.876275e-01
8.254000e+01	7.896729e-01
8.255000e+01	7.917089e-01
8.256000e+01	7.937351e-01
8.257000e+01	7.957512e-01
8.258000e+01	7.977569e-01
8.259000e+01	7.997518e-01
8.260000e+01	8.017356e-01
8.261000e+01	8.037079e-01
8.262000e+01	8.056682e-01
8.263000e+01	8.076163e-01
8.264000e+01	8.095515e-01
8.265000e+01	8.114736e-01
8.266000e+01	8.133820e-01
8.267000e+01	8.152764e-01
8.268000e+01	8.171561e-01
8.269000e+01	8.190208e-01
8.270000e+01	8.208699e-01
8.271000e+01	8.227030e-01
8.272000e+01	8.245196e-01
8.273000e+01	8.263192e-01
8.274000e+01	8.281013e-01
8.275000e+01	8.298654e-01
8.276000e+01	8.316110e-01
8.277000e+01	8.333378e-01
8.278000e+01	8.350452e-01
8.279000e+01	8.367329e-01
8.280000e+01	8.384004e-01
8.281000e+01	8.400474e-01
8.282000e+01	8.416734e-01
8.283000e+01	8.432782e-01
8.284000e+01	8.448614e-01
8.285000e+01	8.464227e-01
8.286000e+01	8.479620e-01
8.287000e+01	8.494788e-01
8.288000e+01	8.509731e-01
8.289000e+01	8.524447e-01
8.290000e+01	8.538933e-01
8.291000e+01	8.553189e-01
8.292000e+01	8.567212e-01
8.293000e+01	8.581004e-01
8.294000e+01	8.594561e-01
8.295000e+01	8.607885e-01
8.296000e+01	8.620974e-01
8.297000e+01	8.633829e-01
8.298000e+01	8.646449e-01
8.299000e+01	8.658833e-01
8.300000e+01	8.670983e-01
8.301000e+01	8.682899e-01
8.302000e+01	8.694579e-01
8.303000e+01	8.706026e-01
8.304000e+01	8.717238e-01
8.305000e+01	8.728217e-01
8.306000e+01	8.738962e-01
8.307000e+01	8.749474e-01
8.308000e+01	8.759753e-01
8.309000e+01	8.769799e-01
8.310000e+01	8.779613e-01
8.311000e+01	8.789195e-01
8.312000e+01	8.798544e-01
8.313000e+01	8.807661e-01
8.314000e+01	8.816546e-01
8.315000e+01	8.825199e-01
8.316000e+01	8.833619e-01
8.317000e+01	8.841808e-01
8.318000e+01	8.849763e-01
8.319000e+01	8.857486e-01
8.320000e+01	8.864976e-01
8.321000e+01	8.872232e-01
8.322000e+01	8.879254e-01
8.323000e+01	8.886043e-01
8.324000e+01	8.892597e-01
8.325000e+01	8.898916e-01
8.326000e+01	8.905000e-01
8.327000e+01	8.910848e-01
8.328000e+01	8.916461e-01
8.329000e+01	8.921838e-01
8.330000e+01	8.926978e-01
8.331000e+01	8.931882e-01
8.332000e+01	8.936550e-01
8.333000e+01	8.940982e-01
8.334000e+01	8.945177e-01
8.335000e+01	8.949137e-01
8.336000e+01	8.952862e-01
8.337000e+01	8.956352e-01
8.338000e+01	8.959607e-01
8.339000e+01	8.962630e-01
8.340000e+01	8.965420e-01
8.341000e+01	8.967978e-01
8.342000e+01	8.970307e-01
8.343000e+01	8.972406e-01
8.344000e+01	8.974278e-01
8.345000e+01	8.975924e-01
8.346000e+01	8.977346e-01
8.347000e+01	8.978544e-01
8.348000e+01	8.979521e-01
8.349000e+01	8.980279e-01
8.350000e+01	8.980820e-01
8.351000e+01	8.981144e-01
8.352000e+01	8.981254e-01
8.353000e+01	8.981152e-01
8.354000e+01	8.980840e-01
8.355000e+01	8.980319e-01
8.356000e+01	8.979591e-01
8.357000e+01	8.978657e-01
8.358000e+01	8.977521e-01
8.359000e+01	8.976182e-01
8.360000e+01	8.974642e-01
8.361000e+01	8.972904e-01
8.362000e+01	8.970968e-01
8.363000e+01	8.968836e-01
8.364000e+01	8.966508e-01
8.365000e+01	8.963987e-01
8.366000e+01	8.961272e-01
8.367000e+01	8.958366e-01
8.368000e+01	8.955268e-01
8.369000e+01	8.951980e-01
8.370000e+01	8.948501e-01
8.371000e+01	8.944834e-01
8.372000e+01	8.940977e-01
8.373000e+01	8.936931e-01
8.374000e+01	8.932696e-01
8.375000e+01	8.928272e-01
8.376000e+01	8.923658e-01
8.377000e+01	8.918856e-01
8.378000e+01	8.913863e-01
8.379000e+01	8.908679e-01
8.380000e+01	8.903304e-01
8.381000e+01	8.897736e-01
8.382000e+01	8.891975e-01
8.383000e+01	8.886020e-01
8.384000e+01	8.879868e-01
8.385000e+01	8.873520e-01
8.386000e+01	8.866974e-01
8.387000e+01	8.860227e-01
8.388000e+01	8.853279e-01
8.389000e+01	8.846128e-01
8.390000e+01	8.838772e-01
8.391000e+01	8.831209e-01
8.392000e+01	8.823437e-01
8.393000e+01	8.815455e-01
8.394000e+01	8.807260e-01
8.395000e+01	8.798851e-01
8.396000e+01	8.790225e-01
8.397000e+01	8.781381e-01
8.398000e+01	8.772317e-01
8.399000e+01	8.763031e-01
8.400000e+01	8.753522e-01
8.401000e+01	8.743787e-01
8.402000e+01	8.733826e-01
8.403000e+01	8.723637e-01
8.404000e+01	8.713220e-01
8.405000e+01	8.702572e-01
8.406000e+01	8.691695e-01
8.407000e+01	8.680588e-01
8.408000e+01	8.669250e-01
8.409000e+01	8.657681e-01
8.410000e+01	8.645883e-01
8.411000e+01	8.633857e-01
8.412000e+01	8.621603e-01
8.413000e+01	8.609123e-01
8.414000e+01	8.596419e-01
8.415000e+01	8.583494e-01
8.416000e+01	8.570349e-01
8.417000e+01	8.556987e-01
8.418000e+01	8.543412e-01
8.419000e+01	8.529627e-01
8.420000e+01	8.515636e-01
8.421000e+01	8.501442e-01
8.422000e+01	8.487049e-01
8.423000e+01	8.472461e-01
8.424000e+01	8.457683e-01
8.425000e+01	8.442719e-01
8.426000e+01	8.427574e-01
8.427000e+01	8.412251e-01
8.428000e+01	8.396755e-01
8.429000e+01	8.381090e-01
8.430000e+01	8.365262e-01
8.431000e+01	8.349273e-01
8.432000e+01	8.333129e-01
8.433000e+01	8.316834e-01
8.434000e+01	8.300392e-01
8.435000e+01	8.283805e-01
8.436000e+01	8.267079e-01
8.437000e+01	8.250217e-01
8.438000e+01	8.233223e-01
8.439000e+01	8.216099e-01
8.440000e+01	8.198849e-01
8.441000e+01	8.181475e-01
8.442000e+01	8.163982e-01
8.443000e+01	8.146371e-01
8.444000e+01	8.128645e-01
8.445000e+01	8.110806e-01
8.446000e+01	8.092856e-01
8.447000e+01	8.074799e-01
8.448000e+01	8.056635e-01
8.449000e+01	8.038366e-01
8.450000e+01	8.019995e-01
8.451000e+01	8.001522e-01
8.452000e+01	7.982949e-01
8.453000e+01	7.964278e-01
8.454000e+01	7.945509e-01
8.455000e+01	7.926644e-01
8.456000e+01	7.907685e-01
8.457000e+01	7.888631e-01
8.458000e+01	7.869484e-01
8.459000e+01	7.850244e-01
8.460000e+01	7.830913e-01
8.461000e+01	7.811491e-01
8.462000e+01	7.791979e-01
8.463000e+01	7.772376e-01
8.464000e+01	7.752685e-01
8.465000e+01	7.732904e-01
8.466000e+01	7.713035e-01
8.467000e+01	7.693077e-01
8.468000e+01	7.673032e-01
8.469000e+01	7.652898e-01
8.470000e+01	7.632677e-01
8.471000e+01	7.612369e-01
8.472000e+01	7.591973e-01
8.473000e+01	7.571489e-01
8.474000e+01	7.550919e-01
8.475000e+01	7.530260e-01
8.476000e+01	7.509515e-01
8.477000e+01	7.488682e-01
8.478000e+01	7.467762e-01
8.479000e+01	7.446754e-01
8.480000e+01	7.425659e-01
8.481000e+01	7.404476e-01
8.482000e+01	7.383206e-01
8.483000e+01	7.361848e-01
8.484000e+01	7.340402e-01
8.485000e+01	7.318869e-01
8.486000e+01	7.297249e-01
8.487000e+01	7.275541e-01
8.488000e+01	7.253747e-01
8.489000e+01	7.231865e-01
8.490000e+01	7.209897e-01
8.491000e+01	7.187843e-01
8.492000e+01	7.165702e-01
8.493000e+01	7.143477e-01
8.494000e+01	7.121166e-01
8.495000e+01	7.098772e-01
8.496000e+01	7.076293e-01
8.497000e+01	7.053733e-01
8.498000e+01	7.031090e-01
8.499000e+01	7.008366e-01
8.500000e+01	6.985563e-01
8.501000e+01	6.962681e-01
8.502000e+01	6.939721e-01
8.503000e+01	6.916686e-01
8.504000e+01	6.893575e-01
8.505000e+01	6.870392e-01
8.506000e+01	6.847136e-01
8.507000e+01	6.823811e-01
8.508000e+01	6.800417e-01
8.509000e+01	6.776956e-01
8.510000e+01	6.753430e-01
8.511000e+01	6.729842e-01
8.512000e+01	6.706192e-01
8.513000e+01	6.682482e-01
8.514000e+01	6.658715e-01
8.515000e+01	6.634893e-01
8.516000e+01	6.611016e-01
8.517000e+01	6.587087e-01
8.518000e+01	6.563109e-01
8.519000e+01	6.539081e-01
8.520000e+01	6.515008e-01
8.521000e+01	6.490889e-01
8.522000e+01	6.466727e-01
8.523000e+01	6.442523e-01
8.524000e+01	6.418280e-01
8.525000e+01	6.393998e-01
8.526000e+01	6.369679e-01
8.527000e+01	6.345325e-01
8.528000e+01	6.320936e-01
8.529000e+01	6.296515e-01
8.530000e+01	6.272062e-01
8.531000e+01	6.247580e-01
8.532000e+01	6.223068e-01
8.533000e+01	6.198528e-01
8.534000e+01	6.173962e-01
8.535000e+01	6.149370e-01
8.536000e+01	6.124753e-01
8.537000e+01	6.100113e-01
8.538000e+01	6.075449e-01
8.539000e+01	6.050764e-01
8.540000e+01	6.026057e-01
8.541000e+01	6.001330e-01
8.542000e+01	5.976583e-01
8.543000e+01	5.951817e-01
8.544000e+01	5.927033e-01
8.545000e+01	5.902230e-01
8.546000e+01	5.877410e-01
8.547000e+01	5.852572e-01
8.548000e+01	5.827719e-01
8.549000e+01	5.802848e-01
8.550000e+01	5.777963e-01
8.551000e+01	5.753061e-01
8.552000e+01	5.728144e-01
8.553000e+01	5.703213e-01
8.554000e+01	5.678267e-01
8.555000e+01	5.653306e-01
8.556000e+01	5.628332e-01
8.557000e+01	5.603344e-01
8.558000e+01	5.578342e-01
8.559000e+01	5.553328e-01
8.560000e+01	5.528300e-01
8.561000e+01	5.503260e-01
8.562000e+01	5.478208e-01
8.563000e+01	5.453144e-01
8.564000e+01	5.428068e-01
8.565000e+01	5.402981e-01
8.566000e+01	5.377882e-01
8.567000e+01	5.352773e-01
8.568000e+01	5.327653e-01
8.569000e+01	5.302522e-01
8.570000e+01	5.277381e-01
8.571000e+01	5.252231e-01
8.572000e+01	5.227070e-01
8.573000e+01	5.201900e-01
8.574000e+01	5.176721e-01
8.575000e+01	5.151533e-01
8.576000e+01	5.126335e-01
8.577000e+01	5.101129e-01
8.578000e+01	5.075913e-01
8.579000e+01	5.050690e-01
8.580000e+01	5.025457e-01
8.581000e+01	5.000217e-01
8.582000e+01	4.974968e-01
8.583000e+01	4.949710e-01
8.584000e+01	4.924445e-01
8.585000e+01	4.899172e-01
8.586000e+01	4.873890e-01
8.587000e+01	4.848601e-01
8.588000e+01	4.823304e-01
8.589000e+01	4.797999e-01
8.590000e+01	4.772686e-01
8.591000e+01	4.747366e-01
8.592000e+01	4.722038e-01
8.593000e+01	4.696702e-01
8.594000e+01	4.671359e-01
8.595000e+01	4.646008e-01
8.596000e+01	4.620651e-01
8.597000e+01	4.595286e-01
8.598000e+01	4.569914e-01
8.599000e+01	4.544534e-01
8.600000e+01	4.519148e-01
8.601000e+01	4.493756e-01
8.602000e+01	4.468356e-01
8.603000e+01	4.442950e-01
8.604000e+01	4.417537e-01
8.605000e+01	4.392118e-01
8.606000e+01	4.366693e-01
8.607000e+01	4.341261e-01
8.608000e+01	4.315823e-01
8.609000e+01	4.290379e-01
8.610000e+01	4.264929e-01
8.611000e+01	4.239472e-01
8.612000e+01	4.214010e-01
8.613000e+01	4.188542e-01
8.614000e+01	4.163067e-01
8.615000e+01	4.137587e-01
8.616000e+01	4.112101e-01
8.617000e+01	4.086610e-01
8.618000e+01	4.061112e-01
8.619000e+01	4.035609e-01
8.620000e+01	4.010101e-01
8.621000e+01	3.984586e-01
8.622000e+01	3.959066e-01
8.623000e+01	3.933541e-01
8.624000e+01	3.908010e-01
8.625000e+01	3.882474e-01
8.626000e+01	3.856933e-01
8.627000e+01	3.831386e-01
8.628000e+01	3.805833e-01
8.629000e+01	3.780276e-01
8.630000e+01	3.754713e-01
8.631000e+01	3.729145e-01
8.632000e+01	3.703572e-01
8.633000e+01	3.677993e-01
8.634000e+01	3.652410e-01
8.635000e+01	3.626821e-01
8.636000e+01	3.601227e-01
8.637000e+01	3.575628e-01
8.638000e+01	3.550024e-01
8.639000e+01	3.524415e-01
8.640000e+01	3.498801e-01
8.641000e+01	3.473181e-01
8.642000e+01	3.447557e-01
8.643000e+01	3.421928e-01
8.644000e+01	3.396294e-01
8.645000e+01	3.370655e-01
8.646000e+01	3.345011e-01
8.647000e+01	3.319362e-01
8.648000e+01	3.293709e-01
8.649000e+01	3.268050e-01
8.650000e+01	3.242388e-01
8.651000e+01	3.216721e-01
8.652000e+01	3.191050e-01
8.653000e+01	3.165374e-01
8.654000e+01	3.139695e-01
8.655000e+01	3.114011e-01
8.656000e+01	3.088324e-01
8.657000e+01	3.062632e-01
8.658000e+01	3.036938e-01
8.659000e+01	3.011240e-01
8.660000e+01	2.985538e-01
8.661000e+01	2.959833e-01
8.662000e+01	2.934125e-01
8.663000e+01	2.908414e-01
8.664000e+01	2.882700e-01
8.665000e+01	2.856984e-01
8.666000e+01	2.831264e-01
8.667000e+01	2.805541e-01
8.668000e+01	2.779815e-01
8.669000e+01	2.754087e-01
8.670000e+01	2.728355e-01
8.671000e+01	2.702621e-01
8.672000e+01	2.676883e-01
8.673000e+01	2.651143e-01
8.674000e+01	2.625400e-01
8.675000e+01	2.599653e-01
8.676000e+01	2.573904e-01
8.677000e+01	2.548151e-01
8.678000e+01	2.522395e-01
8.679000e+01	2.496636e-01
8.680000e+01	2.470874e-01
8.681000e+01	2.445108e-01
8.682000e+01	2.419339e-01
8.683000e+01	2.393566e-01
8.684000e+01	2.367790e-01
8.685000e+01	2.342011e-01
8.686000e+01	2.316228e-01
8.687000e+01	2.290442e-01
8.688000e+01	2.264653e-01
8.689000e+01	2.238860e-01
8.690000e+01	2.213064e-01
8.691000e+01	2.187265e-01
8.692000e+01	2.161462e-01
8.693000e+01	2.135657e-01
8.694000e+01	2.109848e-01
8.695000e+01	2.084037e-01
8.696000e+01	2.058223e-01
8.697000e+01	2.032406e-01
8.698000e+01	2.006587e-01
8.699000e+01	1.980765e-01
8.700000e+01	1.954940e-01
8.701000e+01	1.929114e-01
8.702000e+01	1.903285e-01
8.703000e+01	1.877454e-01
8.704000e+01	1.851621e-01
8.705000e+01	1.825787e-01
8.706000e+01	1.799950e-01
8.707000e+01	1.774112e-01
8.708000e+01	1.748273e-01
8.709000e+01	1.722432e-01
8.710000e+01	1.696589e-01
8.711000e+01	1.670745e-01
8.712000e+01	1.644900e-01
8.713000e+01	1.619054e-01
8.714000e+01	1.593206e-01
8.715000e+01	1.567357e-01
8.716000e+01	1.541507e-01
8.717000e+01	1.515655e-01
8.718000e+01	1.489803e-01
8.719000e+01	1.463949e-01
8.720000e+01	1.438095e-01
8.721000e+01	1.412239e-01
8.722000e+01	1.386382e-01
8.723000e+01	1.360524e-01
8.724000e+01	1.334665e-01
8.725000e+01	1.308805e-01
8.726000e+01	1.282944e-01
8.727000e+01	1.257082e-01
8.728000e+01	1.231219e-01
8.729000e+01	1.205354e-01
8.730000e+01	1.179488e-01
8.731000e+01	1.153621e-01
8.732000e+01	1.127752e-01
8.733000e+01	1.101882e-01
8.734000e+01	1.076011e-01
8.735000e+01	1.050138e-01
8.736000e+01	1.024264e-01
8.737000e+01	9.983882e-02
8.738000e+01	9.725111e-02
8.739000e+01	9.466326e-02
8.740000e+01	9.207526e-02
8.741000e+01	8.948712e-02
8.742000e+01	8.689884e-02
8.743000e+01	8.431042e-02
8.744000e+01	8.172187e-02
8.745000e+01	7.913318e-02
8.746000e+01	7.654438e-02
8.747000e+01	7.395545e-02
8.748000e+01	7.136641e-02
8.749000e+01	6.877726e-02
8.750000e+01	6.618801e-02
8.751000e+01	6.359867e-02
8.752000e+01	6.100925e-02
8.753000e+01	5.841975e-02
8.754000e+01	5.583019e-02
8.755000e+01	5.324057e-02
8.756000e+01	5.065092e-02
8.757000e+01	4.806123e-02
8.758000e+01	4.547152e-02
8.759000e+01	4.288179e-02
8.760000e+01	4.029206e-02
8.761000e+01	3.770233e-02
8.762000e+01	3.511260e-02
8.763000e+01	3.252289e-02
8.764000e+01	2.993319e-02
8.765000e+01	2.734350e-02
8.766000e+01	2.475384e-02
8.767000e+01	2.216419e-02
8.768000e+01	1.957457e-02
8.769000e+01	1.698496e-02
8.770000e+01	1.439538e-02
8.771000e+01	1.180582e-02
8.772000e+01	9.216277e-03
8.773000e+01	6.626764e-03
8.774000e+01	4.037278e-03
8.775000e+01	1.447821e-03
8.776000e+01	-1.141605e-03
8.777000e+01	-3.730998e-03
8.778000e+01	-6.320355e-03
8.779000e+01	-8.909676e-03
8.780000e+01	-1.149896e-02
8.781000e+01	-1.408821e-02
8.782000e+01	-1.667742e-02
8.783000e+01	-1.926659e-02
8.784000e+01	-2.185573e-02
8.785000e+01	-2.444484e-02
8.786000e+01	-2.703391e-02
8.787000e+01	-2.962296e-02
8.788000e+01	-3.221199e-02
8.789000e+01	-3.480099e-02
8.790000e+01	-3.738997e-02
8.791000e+01	-3.997893e-02
8.792000e+01	-4.256786e-02
8.793000e+01	-4.515678e-02
8.794000e+01	-4.774567e-02
8.795000e+01	-5.033454e-02
8.796000e+01	-5.292337e-02
8.797000e+01	-5.551217e-02
8.798000e+01	-5.810093e-02
8.799000e+01	-6.068964e-02
8.800000e+01	-6.327829e-02
8.801000e+01	-6.586687e-02
8.802000e+01	-6.845539e-02
8.803000e+01	-7.104381e-02
8.804000e+01	-7.363214e-02
8.805000e+01	-7.622037e-02
8.806000e+01	-7.880848e-02
8.807000e+01	-8.139647e-02
8.808000e+01	-8.398432e-02
8.809000e+01	-8.657203e-02
8.810000e+01	-8.915959e-02
8.811000e+01	-9.174700e-02
8.812000e+01	-9.433425e-02
8.813000e+01	-9.692134e-02
8.814000e+01	-9.950826e-02
8.815000e+01	-1.020950e-01
8.816000e+01	-1.046816e-01
8.817000e+01	-1.072680e-01
8.818000e+01	-1.098543e-01
8.819000e+01	-1.124404e-01
8.820000e+01	-1.150263e-01
8.821000e+01	-1.176121e-01
8.822000e+01	-1.201978e-01
8.823000e+01	-1.227832e-01
8.824000e+01	-1.253686e-01
8.825000e+01	-1.279537e-01
8.826000e+01	-1.305388e-01
8.827000e+01	-1.331237e-01
8.828000e+01	-1.357084e-01
8.829000e+01	-1.382930e-01
8.830000e+01	-1.408775e-01
8.831000e+01	-1.434618e-01
8.832000e+01	-1.460459e-01
8.833000e+01	-1.486299e-01
8.834000e+01	-1.512138e-01
8.835000e+01	-1.537974e-01
8.836000e+01	-1.563810e-01
8.837000e+01	-1.589643e-01
8.838000e+01	-1.615474e-01
8.839000e+01	-1.641304e-01
8.840000e+01	-1.667132e-01
8.841000e+01	-1.692958e-01
8.842000e+01	-1.718781e-01
8.843000e+01	-1.744603e-01
8.844000e+01	-1.770422e-01
8.845000e+01	-1.796239e-01
8.846000e+01	-1.822054e-01
8.847000e+01	-1.847866e-01
8.848000e+01	-1.873676e-01
8.849000e+01	-1.899484e-01
8.850000e+01	-1.925289e-01
8.851000e+01	-1.951091e-01
8.852000e+01	-1.976890e-01
8.853000e+01	-2.002687e-01
8.854000e+01	-2.028482e-01
8.855000e+01	-2.054273e-01
8.856000e+01	-2.080061e-01
8.857000e+01	-2.105847e-01
8.858000e+01	-2.131630e-01
8.859000e+01	-2.157410e-01
8.860000e+01	-2.183187e-01
8.861000e+01	-2.208961e-01
8.862000e+01	-2.234732e-01
8.863000e+01	-2.260500e-01
8.864000e+01	-2.286265e-01
8.865000e+01	-2.312027e-01
8.866000e+01	-2.337786e-01
8.867000e+01	-2.363543e-01
8.868000e+01	-2.389296e-01
8.869000e+01	-2.415046e-01
8.870000e+01	-2.440794e-01
8.871000e+01	-2.466538e-01
8.872000e+01	-2.492280e-01
8.873000e+01	-2.518019e-01
8.874000e+01	-2.543755e-01
8.875000e+01	-2.569488e-01
8.876000e+01	-2.595218e-01
8.877000e+01	-2.620945e-01
8.878000e+01	-2.646669e-01
8.879000e+01	-2.672390e-01
8.880000e+01	-2.698108e-01
8.881000e+01	-2.723823e-01
8.882000e+01	-2.749534e-01
8.883000e+01	-2.775243e-01
8.884000e+01	-2.800948e-01
8.885000e+01	-2.826650e-01
8.886000e+01	-2.852348e-01
8.887000e+01	-2.878044e-01
8.888000e+01	-2.903735e-01
8.889000e+01	-2.929423e-01
8.890000e+01	-2.955108e-01
8.891000e+01	-2.980788e-01
8.892000e+01	-3.006465e-01
8.893000e+01	-3.032138e-01
8.894000e+01	-3.057806e-01
8.895000e+01	-3.083470e-01
8.896000e+01	-3.109130e-01
8.897000e+01	-3.134786e-01
8.898000e+01	-3.160437e-01
8.899000e+01	-3.186084e-01
8.900000e+01	-3.211725e-01
8.901000e+01	-3.237362e-01
8.902000e+01	-3.262994e-01
8.903000e+01	-3.288622e-01
8.904000e+01	-3.314244e-01
8.905000e+01	-3.339862e-01
8.906000e+01	-3.365474e-01
8.907000e+01	-3.391082e-01
8.908000e+01	-3.416684e-01
8.909000e+01	-3.442281e-01
8.910000e+01	-3.467874e-01
8.911000e+01	-3.493461e-01
8.912000e+01	-3.519043e-01
8.913000e+01	-3.544620e-01
8.914000e+01	-3.570192e-01
8.915000e+01	-3.595759e-01
8.916000e+01	-3.621321e-01
8.917000e+01	-3.646878e-01
8.918000e+01	-3.672430e-01
8.919000e+01	-3.697977e-01
8.920000e+01	-3.723519e-01
8.921000e+01	-3.749055e-01
8.922000e+01	-3.774587e-01
8.923000e+01	-3.800113e-01
8.924000e+01	-3.825634e-01
8.925000e+01	-3.851150e-01
8.926000e+01	-3.876661e-01
8.927000e+01	-3.902166e-01
8.928000e+01	-3.927666e-01
8.929000e+01	-3.953161e-01
8.930000e+01	-3.978650e-01
8.931000e+01	-4.004134e-01
8.932000e+01	-4.029612e-01
8.933000e+01	-4.055084e-01
8.934000e+01	-4.080550e-01
8.935000e+01	-4.106011e-01
8.936000e+01	-4.131465e-01
8.937000e+01	-4.156914e-01
8.938000e+01	-4.182356e-01
8.939000e+01	-4.207792e-01
8.940000e+01	-4.233222e-01
8.941000e+01	-4.258646e-01
8.942000e+01	-4.284063e-01
8.943000e+01	-4.309473e-01
8.944000e+01	-4.334876e-01
8.945000e+01	-4.360273e-01
8.946000e+01	-4.385663e-01
8.947000e+01	-4.411045e-01
8.948000e+01	-4.436420e-01
8.949000e+01	-4.461788e-01
8.950000e+01	-4.487149e-01
8.951000e+01	-4.512501e-01
8.952000e+01	-4.537846e-01
8.953000e+01	-4.563182e-01
8.954000e+01	-4.588511e-01
8.955000e+01	-4.613831e-01
8.956000e+01	-4.639142e-01
8.957000e+01	-4.664445e-01
8.958000e+01	-4.689739e-01
8.959000e+01	-4.715025e-01
8.960000e+01	-4.740301e-01
8.961000e+01	-4.765568e-01
8.962000e+01	-4.790826e-01
8.963000e+01	-4.816074e-01
8.964000e+01	-4.841313e-01
8.965000e+01	-4.866542e-01
8.966000e+01	-4.891761e-01
8.967000e+01	-4.916970e-01
8.968000e+01	-4.942169e-01
8.969000e+01	-4.967358e-01
8.970000e+01	-4.992537e-01
8.971000e+01	-5.017705e-01
8.972000e+01	-5.042862e-01
8.973000e+01	-5.068009e-01
8.974000e+01	-5.093144e-01
8.975000e+01	-5.118267e-01
8.976000e+01	-5.143380e-01
8.977000e+01	-5.168480e-01
8.978000e+01	-5.193568e-01
8.979000e+01	-5.218644e-01
8.980000e+01	-5.243708e-01
8.981000e+01	-5.268759e-01
8.982000e+01	-5.293796e-01
8.983000e+01	-5.318820e-01
8.984000e+01	-5.343831e-01
8.985000e+01	-5.368828e-01
8.986000e+01	-5.393810e-01
8.987000e+01	-5.418778e-01
8.988000e+01	-5.443731e-01
8.989000e+01	-5.468669e-01
8.990000e+01	-5.493591e-01
8.991000e+01	-5.518497e-01
8.992000e+01	-5.543387e-01
8.993000e+01	-5.568261e-01
8.994000e+01	-5.593117e-01
8.995000e+01	-5.617956e-01
8.996000e+01	-5.642776e-01
8.997000e+01	-5.667578e-01
8.998000e+01	-5.692361e-01
8.999000e+01	-5.717124e-01
9.000000e+01	-5.741867e-01
9.001000e+01	-5.766590e-01
9.002000e+01	-5.791290e-01
9.003000e+01	-5.815969e-01
9.004000e+01	-5.840624e-01
9.005000e+01	-5.865256e-01
9.006000e+01	-5.889864e-01
9.007000e+01	-5.914446e-01
9.008000e+01	-5.939003e-01
9.009000e+01	-5.963532e-01
9.010000e+01	-5.988034e-01
9.011000e+01	-6.012507e-01
9.012000e+01	-6.036950e-01
9.013000e+01	-6.061362e-01
9.014000e+01	-6.085743e-01
9.015000e+01	-6.110090e-01
9.016000e+01	-6.134402e-01
9.017000e+01	-6.158679e-01
9.018000e+01	-6.182918e-01
9.019000e+01	-6.207119e-01
9.020000e+01	-6.231280e-01
9.021000e+01	-6.255399e-01
9.022000e+01	-6.279474e-01
9.023000e+01	-6.303505e-01
9.024000e+01	-6.327489e-01
9.025000e+01	-6.351424e-01
9.026000e+01	-6.375308e-01
9.027000e+01	-6.399140e-01
9.028000e+01	-6.422918e-01
9.029000e+01	-6.446639e-01
9.030000e+01	-6.470302e-01
9.031000e+01	-6.493905e-01
9.032000e+01	-6.517445e-01
9.033000e+01	-6.540921e-01
9.034000e+01	-6.564331e-01
9.035000e+01	-6.587673e-01
9.036000e+01	-6.610945e-01
9.037000e+01	-6.634145e-01
9.038000e+01	-6.657272e-01
9.039000e+01	-6.680324e-01
9.040000e+01	-6.703299e-01
9.041000e+01	-6.726196e-01
9.042000e+01	-6.749014e-01
9.043000e+01	-6.771750e-01
9.044000e+01	-6.794405e-01
9.045000e+01	-6.816977e-01
9.046000e+01	-6.839465e-01
9.047000e+01	-6.861868e-01
9.048000e+01	-6.884184e-01
9.049000e+01	-6.906415e-01
9.050000e+01	-6.928558e-01
9.051000e+01	-6.950614e-01
9.052000e+01	-6.972581e-01
9.053000e+01	-6.994460e-01
9.054000e+01	-7.016250e-01
9.055000e+01	-7.037951e-01
9.056000e+01	-7.059562e-01
9.057000e+01	-7.081085e-01
9.058000e+01	-7.102518e-01
9.059000e+01	-7.123863e-01
9.060000e+01	-7.145118e-01
9.061000e+01	-7.166284e-01
9.062000e+01	-7.187361e-01
9.063000e+01	-7.208351e-01
9.064000e+01	-7.229251e-01
9.065000e+01	-7.250064e-01
9.066000e+01	-7.270790e-01
9.067000e+01	-7.291428e-01
9.068000e+01	-7.311979e-01
9.069000e+01	-7.332444e-01
9.070000e+01	-7.352822e-01
9.071000e+01	-7.373115e-01
9.072000e+01	-7.393322e-01
9.073000e+01	-7.413443e-01
9.074000e+01	-7.433480e-01
9.075000e+01	-7.453432e-01
9.076000e+01	-7.473300e-01
9.077000e+01	-7.493083e-01
9.078000e+01	-7.512782e-01
9.079000e+01	-7.532398e-01
