Time [\fm\ns]	x(t)	feedback	x(t-\ft\n)+\ff\n	MZM-out
3.776000e+01	-1.493799e-01	3.829826e-01	-1.742921e-01	7.289745e-01
3.778000e+01	-1.453089e-01	3.825405e-01	-1.746974e-01	7.278418e-01
3.780000e+01	-1.474464e-01	3.822254e-01	-1.750466e-01	7.268648e-01
3.782000e+01	-2.918545e-01	2.363531e-01	-2.660008e-01	4.498166e-01
3.784000e+01	-2.941428e-01	2.356639e-01	-2.664599e-01	4.483819e-01
3.786000e+01	-2.911154e-01	2.354115e-01	-2.663651e-01	4.486782e-01
3.788000e+01	-2.956259e-01	2.353565e-01	-2.666966e-01	4.476422e-01
3.790000e+01	-2.967507e-01	2.351773e-01	-2.665521e-01	4.480939e-01
3.792000e+01	-2.941755e-01	2.363523e-01	-2.657815e-01	4.505022e-01
3.794000e+01	-2.963823e-01	2.362370e-01	-2.660535e-01	4.496519e-01
3.796000e+01	-2.936534e-01	2.363036e-01	-2.661247e-01	4.494295e-01
3.798000e+01	-2.929940e-01	2.367446e-01	-2.659177e-01	4.500765e-01
3.800000e+01	-2.918639e-01	2.358487e-01	-2.662905e-01	4.489111e-01
3.802000e+01	2.613414e-02	5.565592e-01	-2.550899e-01	4.840125e-01
3.804000e+01	2.528454e-02	5.539924e-01	-2.554700e-01	4.828189e-01
3.806000e+01	2.333507e-02	5.540551e-01	-2.555243e-01	4.826484e-01
3.808000e+01	2.852779e-02	5.538516e-01	-2.555996e-01	4.824118e-01
3.810000e+01	2.120192e-02	5.533547e-01	-2.557948e-01	4.817992e-01
3.812000e+01	2.256808e-02	5.532095e-01	-2.555020e-01	4.827184e-01
3.814000e+01	2.407602e-02	5.554899e-01	-2.550846e-01	4.840289e-01
3.816000e+01	2.904729e-02	5.552613e-01	-2.552659e-01	4.834597e-01
3.818000e+01	2.432118e-02	5.516826e-01	-2.560062e-01	4.811354e-01
3.820000e+01	2.042133e-02	5.541991e-01	-2.554662e-01	4.828309e-01
3.822000e+01	-1.312206e-01	3.949165e-01	-3.003132e-01	3.445561e-01
3.824000e+01	-1.359684e-01	3.949162e-01	-3.004886e-01	3.440324e-01
3.826000e+01	-1.328275e-01	3.973518e-01	-2.998757e-01	3.458629e-01
3.828000e+01	-1.295624e-01	3.956251e-01	-3.003388e-01	3.444795e-01
3.830000e+01	-1.372246e-01	3.968862e-01	-2.996699e-01	3.464783e-01
3.832000e+01	-1.337469e-01	3.955781e-01	-3.001732e-01	3.449740e-01
3.834000e+01	-1.351386e-01	3.966159e-01	-3.000259e-01	3.454141e-01
3.836000e+01	-1.279431e-01	3.978054e-01	-2.995681e-01	3.467826e-01
3.838000e+01	-1.272557e-01	3.985033e-01	-2.996412e-01	3.465640e-01
3.840000e+01	-1.314564e-01	3.973657e-01	-2.997878e-01	3.461257e-01
3.842000e+01	1.174193e-01	6.383621e-01	-2.713852e-01	4.330184e-01
3.844000e+01	1.168875e-01	6.417009e-01	-2.706971e-01	4.351611e-01
3.846000e+01	1.127634e-01	6.420825e-01	-2.704817e-01	4.358324e-01
3.848000e+01	1.138824e-01	6.394199e-01	-2.710775e-01	4.339763e-01
3.850000e+01	1.136850e-01	6.415842e-01	-2.708100e-01	4.348095e-01
3.852000e+01	1.155637e-01	6.415915e-01	-2.705761e-01	4.355381e-01
3.854000e+01	1.151227e-01	6.433090e-01	-2.703843e-01	4.361357e-01
3.856000e+01	1.115495e-01	6.428914e-01	-2.704414e-01	4.359578e-01
3.858000e+01	1.180440e-01	6.438315e-01	-2.701363e-01	4.369085e-01
3.860000e+01	1.156190e-01	6.432281e-01	-2.703369e-01	4.362835e-01
3.862000e+01	1.867257e-01	7.110194e-01	-2.115572e-01	6.196008e-01
3.864000e+01	1.756474e-01	7.115198e-01	-2.115913e-01	6.194965e-01
3.866000e+01	1.778706e-01	7.111818e-01	-2.114126e-01	6.200416e-01
3.868000e+01	1.800648e-01	7.140300e-01	-2.107914e-01	6.219352e-01
3.870000e+01	1.822326e-01	7.119529e-01	-2.115202e-01	6.197134e-01
3.872000e+01	1.796339e-01	7.105070e-01	-2.116298e-01	6.193791e-01
3.874000e+01	1.786766e-01	7.100446e-01	-2.119818e-01	6.183049e-01
3.876000e+01	1.817727e-01	7.098889e-01	-2.119452e-01	6.184167e-01
3.878000e+01	1.802009e-01	7.120016e-01	-2.113579e-01	6.202085e-01
3.880000e+01	1.825168e-01	7.101864e-01	-2.118307e-01	6.187663e-01
3.882000e+01	-1.202602e-01	4.138031e-01	-2.546280e-01	4.854628e-01
3.884000e+01	-1.171516e-01	4.155567e-01	-2.539101e-01	4.877174e-01
3.886000e+01	-1.147035e-01	4.158191e-01	-2.539261e-01	4.876670e-01
3.888000e+01	-1.159926e-01	4.138152e-01	-2.546878e-01	4.852751e-01
3.890000e+01	-1.104003e-01	4.166057e-01	-2.534912e-01	4.890330e-01
3.892000e+01	-1.187012e-01	4.158991e-01	-2.539249e-01	4.876708e-01
3.894000e+01	-1.176198e-01	4.156785e-01	-2.540408e-01	4.873068e-01
3.896000e+01	-1.185590e-01	4.150559e-01	-2.540107e-01	4.874012e-01
3.898000e+01	-1.147250e-01	4.137724e-01	-2.545690e-01	4.856481e-01
3.900000e+01	-1.104064e-01	4.157465e-01	-2.538407e-01	4.879353e-01
3.902000e+01	-5.551441e-02	4.761935e-01	-2.774159e-01	4.142959e-01
3.904000e+01	-6.161241e-02	4.743600e-01	-2.777407e-01	4.132908e-01
3.906000e+01	-5.256301e-02	4.756953e-01	-2.774027e-01	4.143365e-01
3.908000e+01	-5.033953e-02	4.768779e-01	-2.768794e-01	4.159568e-01
3.910000e+01	-4.739835e-02	4.766916e-01	-2.770607e-01	4.153953e-01
3.912000e+01	-4.880821e-02	4.741017e-01	-2.777614e-01	4.132265e-01
3.914000e+01	-5.675802e-02	4.764442e-01	-2.771934e-01	4.149844e-01
3.916000e+01	-5.211847e-02	4.764002e-01	-2.771223e-01	4.152046e-01
3.918000e+01	-4.854667e-02	4.768786e-01	-2.770256e-01	4.155040e-01
3.920000e+01	-4.891543e-02	4.783087e-01	-2.767177e-01	4.164574e-01
3.922000e+01	3.267526e-01	8.572201e-01	-1.679393e-01	7.465297e-01
3.924000e+01	3.300287e-01	8.552619e-01	-1.684336e-01	7.451774e-01
3.926000e+01	3.290663e-01	8.559713e-01	-1.681291e-01	7.460108e-01
3.928000e+01	3.180432e-01	8.537881e-01	-1.688638e-01	7.439985e-01
3.930000e+01	3.259715e-01	8.547059e-01	-1.687004e-01	7.444467e-01
3.932000e+01	3.239341e-01	8.546711e-01	-1.686078e-01	7.447004e-01
3.934000e+01	3.257908e-01	8.555358e-01	-1.684000e-01	7.452693e-01
3.936000e+01	3.290434e-01	8.564414e-01	-1.680820e-01	7.461394e-01
3.938000e+01	3.284426e-01	8.558908e-01	-1.682273e-01	7.457419e-01
3.940000e+01	3.227549e-01	8.542137e-01	-1.686798e-01	7.445029e-01
3.942000e+01	-3.515885e-01	1.827623e-01	-2.992542e-01	3.477214e-01
3.944000e+01	-3.450146e-01	1.819707e-01	-2.996539e-01	3.465259e-01
3.946000e+01	-3.504195e-01	1.816668e-01	-2.997595e-01	3.462103e-01
3.948000e+01	-3.483262e-01	1.823530e-01	-2.995102e-01	3.469558e-01
3.950000e+01	-3.490970e-01	1.823531e-01	-2.994727e-01	3.470678e-01
3.952000e+01	-3.417682e-01	1.823420e-01	-2.994277e-01	3.472023e-01
3.954000e+01	-3.476979e-01	1.833317e-01	-2.989082e-01	3.487573e-01
3.956000e+01	-3.425138e-01	1.827782e-01	-2.991850e-01	3.479285e-01
3.958000e+01	-3.505764e-01	1.821852e-01	-2.995636e-01	3.467958e-01
3.960000e+01	-3.474419e-01	1.823168e-01	-2.992257e-01	3.478069e-01
3.962000e+01	-2.130904e-02	5.080117e-01	-3.000967e-01	3.452025e-01
3.964000e+01	-1.971458e-02	5.096557e-01	-2.999373e-01	3.456789e-01
3.966000e+01	-2.637777e-02	5.083432e-01	-3.002420e-01	3.447686e-01
3.968000e+01	-2.011771e-02	5.117206e-01	-2.994846e-01	3.470323e-01
3.970000e+01	-2.283764e-02	5.078750e-01	-3.003099e-01	3.445659e-01
3.972000e+01	-1.879032e-02	5.108679e-01	-2.995910e-01	3.467139e-01
3.974000e+01	-1.439219e-02	5.094822e-01	-3.000859e-01	3.452349e-01
3.976000e+01	-1.793123e-02	5.109797e-01	-2.996298e-01	3.465980e-01
3.978000e+01	-1.812414e-02	5.119122e-01	-2.994125e-01	3.472478e-01
3.980000e+01	-1.916677e-02	5.106715e-01	-2.997910e-01	3.461162e-01
3.982000e+01	2.734281e-01	8.066204e-01	-2.350018e-01	5.470486e-01
3.984000e+01	2.855220e-01	8.095824e-01	-2.343471e-01	5.490958e-01
3.986000e+01	2.805000e-01	8.080557e-01	-2.347996e-01	5.476810e-01
3.988000e+01	2.774886e-01	8.061591e-01	-2.350153e-01	5.470064e-01
3.990000e+01	2.719620e-01	8.074511e-01	-2.348704e-01	5.474594e-01
3.992000e+01	2.769122e-01	8.108564e-01	-2.338779e-01	5.505625e-01
3.994000e+01	2.756554e-01	8.097506e-01	-2.341680e-01	5.496557e-01
3.996000e+01	2.757849e-01	8.112207e-01	-2.341117e-01	5.498316e-01
3.998000e+01	2.778183e-01	8.062485e-01	-2.351317e-01	5.466421e-01
4.000000e+01	2.790851e-01	8.070525e-01	-2.346202e-01	5.482419e-01
4.002000e+01	-8.227200e-02	4.468602e-01	-2.710637e-01	4.340193e-01
4.004000e+01	-8.544005e-02	4.470554e-01	-2.711867e-01	4.336364e-01
4.006000e+01	-8.573545e-02	4.483896e-01	-2.706839e-01	4.352023e-01
4.008000e+01	-8.491765e-02	4.479447e-01	-2.706776e-01	4.352218e-01
4.010000e+01	-8.219733e-02	4.486488e-01	-2.706077e-01	4.354398e-01
4.012000e+01	-8.470608e-02	4.482918e-01	-2.706914e-01	4.351789e-01
4.014000e+01	-7.936074e-02	4.476828e-01	-2.707648e-01	4.349505e-01
4.016000e+01	-8.163805e-02	4.487872e-01	-2.706899e-01	4.351838e-01
4.018000e+01	-8.604904e-02	4.483981e-01	-2.705047e-01	4.357607e-01
4.020000e+01	-8.207053e-02	4.486558e-01	-2.704513e-01	4.359271e-01
4.022000e+01	8.731480e-02	6.192381e-01	-2.298188e-01	5.632314e-01
4.024000e+01	9.400180e-02	6.192472e-01	-2.299345e-01	5.628708e-01
4.026000e+01	8.958417e-02	6.203352e-01	-2.296892e-01	5.636353e-01
4.028000e+01	8.902233e-02	6.188525e-01	-2.301353e-01	5.622450e-01
4.030000e+01	8.759872e-02	6.166614e-01	-2.306705e-01	5.605763e-01
4.032000e+01	8.758103e-02	6.195263e-01	-2.301060e-01	5.623361e-01
4.034000e+01	8.643480e-02	6.189024e-01	-2.300562e-01	5.624914e-01
4.036000e+01	9.234761e-02	6.195027e-01	-2.298184e-01	5.632325e-01
4.038000e+01	8.479449e-02	6.197885e-01	-2.298419e-01	5.631594e-01
4.040000e+01	9.058786e-02	6.177238e-01	-2.306067e-01	5.607753e-01
4.042000e+01	-8.824969e-02	4.420559e-01	-2.726086e-01	4.292117e-01
4.044000e+01	-9.303532e-02	4.419007e-01	-2.727593e-01	4.287429e-01
4.046000e+01	-8.572816e-02	4.434525e-01	-2.722458e-01	4.303400e-01
4.048000e+01	-8.982410e-02	4.406213e-01	-2.729874e-01	4.280337e-01
4.050000e+01	-8.740229e-02	4.421712e-01	-2.725828e-01	4.292919e-01
4.052000e+01	-9.234546e-02	4.410233e-01	-2.728012e-01	4.286126e-01
4.054000e+01	-8.670591e-02	4.396455e-01	-2.733630e-01	4.268661e-01
4.056000e+01	-9.082269e-02	4.436049e-01	-2.721779e-01	4.305514e-01
4.058000e+01	-8.351004e-02	4.428770e-01	-2.723634e-01	4.299744e-01
4.060000e+01	-8.900549e-02	4.414743e-01	-2.727913e-01	4.286435e-01
4.062000e+01	3.247700e-02	5.701341e-01	-2.443739e-01	5.176713e-01
4.064000e+01	3.588302e-02	5.693494e-01	-2.443268e-01	5.178190e-01
4.066000e+01	3.717068e-02	5.704404e-01	-2.439708e-01	5.189368e-01
4.068000e+01	4.145444e-02	5.706347e-01	-2.442765e-01	5.179769e-01
4.070000e+01	3.801600e-02	5.723068e-01	-2.436968e-01	5.197971e-01
4.072000e+01	3.723430e-02	5.696395e-01	-2.442212e-01	5.181507e-01
4.074000e+01	3.963990e-02	5.674381e-01	-2.450824e-01	5.154466e-01
4.076000e+01	4.130093e-02	5.687622e-01	-2.446028e-01	5.169525e-01
4.078000e+01	4.382754e-02	5.689985e-01	-2.446283e-01	5.168726e-01
4.080000e+01	3.443949e-02	5.695504e-01	-2.444751e-01	5.173536e-01
4.082000e+01	8.135918e-02	6.096852e-01	-2.085882e-01	6.286360e-01
4.084000e+01	8.266616e-02	6.075485e-01	-2.091394e-01	6.269619e-01
4.086000e+01	8.097050e-02	6.108702e-01	-2.080905e-01	6.301461e-01
4.088000e+01	7.581723e-02	6.085722e-01	-2.090133e-01	6.273449e-01
4.090000e+01	7.719765e-02	6.102544e-01	-2.084513e-01	6.290516e-01
4.092000e+01	7.698042e-02	6.067085e-01	-2.094529e-01	6.260090e-01
4.094000e+01	8.470387e-02	6.087713e-01	-2.087955e-01	6.280064e-01
4.096000e+01	7.790675e-02	6.081585e-01	-2.092367e-01	6.266662e-01
4.098000e+01	7.728350e-02	6.111719e-01	-2.080251e-01	6.303445e-01
4.100000e+01	7.706985e-02	6.067060e-01	-2.095397e-01	6.257450e-01
4.102000e+01	-9.875199e-02	4.291551e-01	-2.682121e-01	4.429098e-01
4.104000e+01	-1.007938e-01	4.313916e-01	-2.676980e-01	4.445145e-01
4.106000e+01	-1.018901e-01	4.326445e-01	-2.670020e-01	4.466883e-01
4.108000e+01	-9.723515e-02	4.319355e-01	-2.672746e-01	4.458367e-01
4.110000e+01	-9.822158e-02	4.323658e-01	-2.673422e-01	4.456258e-01
4.112000e+01	-1.021441e-01	4.309674e-01	-2.679149e-01	4.438376e-01
4.114000e+01	-1.026082e-01	4.323338e-01	-2.674139e-01	4.454017e-01
4.116000e+01	-9.613664e-02	4.311778e-01	-2.676849e-01	4.445554e-01
4.118000e+01	-9.930724e-02	4.322674e-01	-2.672229e-01	4.459982e-01
4.120000e+01	-9.962572e-02	4.306884e-01	-2.678326e-01	4.440945e-01
4.122000e+01	9.771300e-02	6.276420e-01	-2.149212e-01	6.093132e-01
4.124000e+01	9.443902e-02	6.267456e-01	-2.153652e-01	6.079515e-01
4.126000e+01	9.434801e-02	6.280634e-01	-2.145497e-01	6.104517e-01
4.128000e+01	9.964799e-02	6.288911e-01	-2.144964e-01	6.106150e-01
4.130000e+01	9.699822e-02	6.277119e-01	-2.149438e-01	6.092440e-01
4.132000e+01	9.417922e-02	6.296901e-01	-2.141237e-01	6.117566e-01
4.134000e+01	9.723202e-02	6.290954e-01	-2.143783e-01	6.109768e-01
4.136000e+01	9.661486e-02	6.295873e-01	-2.143613e-01	6.110290e-01
4.138000e+01	9.471244e-02	6.294679e-01	-2.143597e-01	6.110339e-01
4.140000e+01	9.793964e-02	6.291215e-01	-2.143299e-01	6.111252e-01
4.142000e+01	-4.170576e-02	4.889914e-01	-2.362029e-01	5.432906e-01
4.144000e+01	-4.307499e-02	4.880718e-01	-2.365078e-01	5.423364e-01
4.146000e+01	-4.304330e-02	4.902801e-01	-2.356919e-01	5.448898e-01
4.148000e+01	-4.580193e-02	4.886624e-01	-2.361593e-01	5.434271e-01
4.150000e+01	-4.176861e-02	4.873575e-01	-2.366787e-01	5.418011e-01
4.152000e+01	-4.944307e-02	4.873104e-01	-2.366061e-01	5.420286e-01
4.154000e+01	-3.593902e-02	4.873237e-01	-2.368385e-01	5.413010e-01
4.156000e+01	-3.952818e-02	4.891096e-01	-2.360685e-01	5.437112e-01
4.158000e+01	-4.197373e-02	4.897013e-01	-2.359946e-01	5.439426e-01
4.160000e+01	-4.112451e-02	4.886312e-01	-2.361431e-01	5.434776e-01
4.162000e+01	-6.715590e-02	4.605614e-01	-2.667406e-01	4.475047e-01
4.164000e+01	-6.265893e-02	4.636598e-01	-2.658357e-01	4.503328e-01
4.166000e+01	-7.460196e-02	4.603474e-01	-2.668779e-01	4.470757e-01
4.168000e+01	-6.413627e-02	4.621937e-01	-2.662942e-01	4.488995e-01
4.170000e+01	-6.766356e-02	4.632592e-01	-2.660578e-01	4.496384e-01
4.172000e+01	-7.017841e-02	4.618676e-01	-2.665929e-01	4.479663e-01
4.174000e+01	-6.989036e-02	4.635340e-01	-2.659328e-01	4.500292e-01
4.176000e+01	-6.634194e-02	4.616943e-01	-2.664542e-01	4.483996e-01
4.178000e+01	-7.063182e-02	4.638066e-01	-2.657922e-01	4.504687e-01
4.180000e+01	-7.157577e-02	4.620366e-01	-2.665260e-01	4.481752e-01
4.182000e+01	2.039509e-02	5.463390e-01	-2.512446e-01	4.960900e-01
4.184000e+01	1.737733e-02	5.456462e-01	-2.512833e-01	4.959683e-01
4.186000e+01	1.443825e-02	5.454210e-01	-2.513632e-01	4.957173e-01
4.188000e+01	1.702855e-02	5.459981e-01	-2.512457e-01	4.960865e-01
4.190000e+01	1.464753e-02	5.456630e-01	-2.513210e-01	4.958501e-01
4.192000e+01	1.952938e-02	5.461522e-01	-2.510909e-01	4.965730e-01
4.194000e+01	1.716934e-02	5.461872e-01	-2.510508e-01	4.966988e-01
4.196000e+01	1.791535e-02	5.448303e-01	-2.516212e-01	4.949068e-01
4.198000e+01	1.940659e-02	5.456491e-01	-2.511846e-01	4.962784e-01
4.200000e+01	2.053494e-02	5.444521e-01	-2.514783e-01	4.953558e-01
4.202000e+01	2.486791e-02	5.621344e-01	-2.355929e-01	5.451995e-01
4.204000e+01	2.689937e-02	5.613503e-01	-2.356931e-01	5.448859e-01
4.206000e+01	2.981598e-02	5.611036e-01	-2.359052e-01	5.442222e-01
4.208000e+01	3.627870e-02	5.616488e-01	-2.356680e-01	5.449645e-01
4.210000e+01	3.309772e-02	5.625427e-01	-2.351124e-01	5.467027e-01
4.212000e+01	2.997902e-02	5.605407e-01	-2.359910e-01	5.439538e-01
4.214000e+01	2.711502e-02	5.601139e-01	-2.359392e-01	5.441157e-01
4.216000e+01	2.365515e-02	5.606091e-01	-2.359022e-01	5.442316e-01
4.218000e+01	2.830468e-02	5.599252e-01	-2.361001e-01	5.436123e-01
4.220000e+01	2.836629e-02	5.605049e-01	-2.359678e-01	5.440263e-01
4.222000e+01	-6.604667e-02	4.600522e-01	-2.669536e-01	4.468394e-01
4.224000e+01	-6.889204e-02	4.588545e-01	-2.674532e-01	4.452791e-01
4.226000e+01	-7.309262e-02	4.603586e-01	-2.668259e-01	4.472383e-01
4.228000e+01	-6.980184e-02	4.599975e-01	-2.669700e-01	4.467880e-01
4.230000e+01	-6.878879e-02	4.620396e-01	-2.664899e-01	4.482882e-01
4.232000e+01	-7.354997e-02	4.606098e-01	-2.668992e-01	4.470093e-01
4.234000e+01	-7.007602e-02	4.605571e-01	-2.668045e-01	4.473050e-01
4.236000e+01	-6.890752e-02	4.641325e-01	-2.658460e-01	4.503004e-01
4.238000e+01	-7.031191e-02	4.607096e-01	-2.669778e-01	4.467639e-01
4.240000e+01	-7.234376e-02	4.602981e-01	-2.670433e-01	4.465590e-01
4.242000e+01	4.361669e-02	5.705174e-01	-2.440370e-01	5.187291e-01
4.244000e+01	4.528765e-02	5.695858e-01	-2.442572e-01	5.180376e-01
4.246000e+01	4.044786e-02	5.704553e-01	-2.442966e-01	5.179139e-01
4.248000e+01	3.546864e-02	5.698717e-01	-2.442391e-01	5.180946e-01
4.250000e+01	3.805018e-02	5.702545e-01	-2.441850e-01	5.182644e-01
4.252000e+01	3.342388e-02	5.710780e-01	-2.438438e-01	5.193355e-01
4.254000e+01	4.121868e-02	5.707345e-01	-2.440146e-01	5.187993e-01
4.256000e+01	4.263737e-02	5.703896e-01	-2.441486e-01	5.183786e-01
4.258000e+01	3.786484e-02	5.702907e-01	-2.441449e-01	5.183903e-01
4.260000e+01	3.807176e-02	5.703674e-01	-2.440288e-01	5.187546e-01
4.262000e+01	-1.875502e-02	5.131064e-01	-2.504577e-01	4.985621e-01
4.264000e+01	-2.013671e-02	5.140691e-01	-2.502749e-01	4.991364e-01
4.266000e+01	-1.580889e-02	5.103014e-01	-2.513930e-01	4.956237e-01
4.268000e+01	-1.808809e-02	5.089523e-01	-2.516677e-01	4.947608e-01
4.270000e+01	-2.217692e-02	5.115172e-01	-2.512173e-01	4.961757e-01
4.272000e+01	-1.864837e-02	5.117086e-01	-2.509582e-01	4.969896e-01
4.274000e+01	-1.961513e-02	5.123442e-01	-2.508394e-01	4.973630e-01
4.276000e+01	-1.636387e-02	5.121597e-01	-2.508119e-01	4.974493e-01
4.278000e+01	-1.495677e-02	5.153595e-01	-2.500723e-01	4.997728e-01
4.280000e+01	-1.816728e-02	5.137718e-01	-2.505125e-01	4.983898e-01
4.282000e+01	7.239828e-03	5.353453e-01	-2.437054e-01	5.197701e-01
4.284000e+01	9.006372e-03	5.358643e-01	-2.435004e-01	5.204136e-01
4.286000e+01	6.520913e-03	5.355141e-01	-2.436222e-01	5.200309e-01
4.288000e+01	8.674694e-03	5.363427e-01	-2.433548e-01	5.208704e-01
4.290000e+01	3.532613e-03	5.344391e-01	-2.441202e-01	5.184678e-01
4.292000e+01	4.151005e-03	5.363785e-01	-2.434891e-01	5.204489e-01
4.294000e+01	6.171494e-03	5.358730e-01	-2.436519e-01	5.199377e-01
4.296000e+01	3.919102e-03	5.363169e-01	-2.433213e-01	5.209755e-01
4.298000e+01	9.474942e-03	5.348666e-01	-2.437562e-01	5.196105e-01
4.300000e+01	4.298811e-03	5.335415e-01	-2.443625e-01	5.177069e-01
4.302000e+01	-6.444981e-02	4.629876e-01	-2.658924e-01	4.501556e-01
4.304000e+01	-6.324269e-02	4.645173e-01	-2.657006e-01	4.507551e-01
4.306000e+01	-6.414928e-02	4.635519e-01	-2.659713e-01	4.499088e-01
4.308000e+01	-6.550518e-02	4.648832e-01	-2.657263e-01	4.506746e-01
4.310000e+01	-6.426668e-02	4.642679e-01	-2.658259e-01	4.503634e-01
4.312000e+01	-6.348662e-02	4.642292e-01	-2.655985e-01	4.510744e-01
4.314000e+01	-6.072737e-02	4.642925e-01	-2.657947e-01	4.504610e-01
4.316000e+01	-6.527492e-02	4.628436e-01	-2.660917e-01	4.495324e-01
4.318000e+01	-6.762019e-02	4.630310e-01	-2.659647e-01	4.499295e-01
4.320000e+01	-6.114020e-02	4.642925e-01	-2.656862e-01	4.508002e-01
4.322000e+01	2.117292e-02	5.532054e-01	-2.489903e-01	5.031719e-01
4.324000e+01	2.398993e-02	5.541268e-01	-2.487772e-01	5.038416e-01
4.326000e+01	2.148101e-02	5.551517e-01	-2.485372e-01	5.045955e-01
4.328000e+01	2.321949e-02	5.532472e-01	-2.490428e-01	5.030072e-01
4.330000e+01	2.400823e-02	5.526884e-01	-2.493267e-01	5.021152e-01
4.332000e+01	2.508929e-02	5.536494e-01	-2.490840e-01	5.028778e-01
4.334000e+01	2.214804e-02	5.547120e-01	-2.486681e-01	5.041843e-01
4.336000e+01	2.167951e-02	5.547027e-01	-2.486289e-01	5.043072e-01
4.338000e+01	2.441116e-02	5.537389e-01	-2.490943e-01	5.028454e-01
4.340000e+01	2.349317e-02	5.520131e-01	-2.492760e-01	5.022744e-01
4.342000e+01	-8.410923e-02	4.446911e-01	-2.807783e-01	4.039087e-01
4.344000e+01	-7.722326e-02	4.462230e-01	-2.803554e-01	4.052130e-01
4.346000e+01	-8.425367e-02	4.454549e-01	-2.805841e-01	4.045074e-01
4.348000e+01	-8.298514e-02	4.466546e-01	-2.801984e-01	4.056973e-01
4.350000e+01	-8.936001e-02	4.457426e-01	-2.804502e-01	4.049205e-01
4.352000e+01	-8.331836e-02	4.456499e-01	-2.804907e-01	4.047954e-01
4.354000e+01	-8.363123e-02	4.504396e-01	-2.790878e-01	4.091259e-01
4.356000e+01	-8.155373e-02	4.456484e-01	-2.804493e-01	4.049233e-01
4.358000e+01	-8.161106e-02	4.468536e-01	-2.802096e-01	4.056625e-01
4.360000e+01	-8.398536e-02	4.482894e-01	-2.797207e-01	4.071713e-01
4.362000e+01	2.952668e-01	8.258605e-01	-1.665181e-01	7.504040e-01
4.364000e+01	2.926836e-01	8.266967e-01	-1.662467e-01	7.511418e-01
4.366000e+01	2.969832e-01	8.266075e-01	-1.662188e-01	7.512175e-01
4.368000e+01	2.947075e-01	8.275972e-01	-1.658146e-01	7.523146e-01
4.370000e+01	2.962205e-01	8.241287e-01	-1.672555e-01	7.483962e-01
4.372000e+01	2.906886e-01	8.248449e-01	-1.668535e-01	7.494915e-01
4.374000e+01	2.992555e-01	8.264348e-01	-1.665602e-01	7.502897e-01
4.376000e+01	2.969492e-01	8.252482e-01	-1.665365e-01	7.503542e-01
4.378000e+01	2.948856e-01	8.253614e-01	-1.668805e-01	7.494180e-01
4.380000e+01	2.921874e-01	8.248889e-01	-1.669235e-01	7.493009e-01
4.382000e+01	-1.540242e-01	3.779692e-01	-2.757397e-01	4.194884e-01
4.384000e+01	-1.630374e-01	3.754792e-01	-2.764749e-01	4.172098e-01
4.386000e+01	-1.546441e-01	3.760526e-01	-2.764153e-01	4.173942e-01
4.388000e+01	-1.526578e-01	3.788057e-01	-2.752222e-01	4.210933e-01
4.390000e+01	-1.535147e-01	3.757712e-01	-2.762581e-01	4.178816e-01
4.392000e+01	-1.551786e-01	3.756332e-01	-2.761902e-01	4.180920e-01
4.394000e+01	-1.566018e-01	3.766042e-01	-2.759400e-01	4.188676e-01
4.396000e+01	-1.544819e-01	3.761818e-01	-2.760374e-01	4.185655e-01
4.398000e+01	-1.549546e-01	3.768246e-01	-2.757377e-01	4.194945e-01
4.400000e+01	-1.557922e-01	3.769225e-01	-2.758013e-01	4.192975e-01
4.402000e+01	1.207252e-01	6.611876e-01	-2.174968e-01	6.014034e-01
4.404000e+01	1.302839e-01	6.626327e-01	-2.173672e-01	6.018023e-01
4.406000e+01	1.353208e-01	6.628934e-01	-2.171399e-01	6.025013e-01
4.408000e+01	1.336091e-01	6.615212e-01	-2.176193e-01	6.010266e-01
4.410000e+01	1.241587e-01	6.606452e-01	-2.180714e-01	5.996351e-01
4.412000e+01	1.324377e-01	6.616179e-01	-2.175624e-01	6.012016e-01
4.414000e+01	1.333796e-01	6.603999e-01	-2.179065e-01	6.001428e-01
4.416000e+01	1.354773e-01	6.614878e-01	-2.175627e-01	6.012009e-01
4.418000e+01	1.298352e-01	6.602437e-01	-2.180168e-01	5.998031e-01
4.420000e+01	1.290900e-01	6.615211e-01	-2.172490e-01	6.021657e-01
4.422000e+01	-6.479445e-02	4.635363e-01	-2.569502e-01	4.781723e-01
4.424000e+01	-7.074827e-02	4.633060e-01	-2.570401e-01	4.778902e-01
4.426000e+01	-6.754986e-02	4.629930e-01	-2.571983e-01	4.773935e-01
4.428000e+01	-6.978267e-02	4.629067e-01	-2.573993e-01	4.767629e-01
4.430000e+01	-6.472347e-02	4.614776e-01	-2.574533e-01	4.765934e-01
4.432000e+01	-6.459455e-02	4.634425e-01	-2.569779e-01	4.780853e-01
4.434000e+01	-6.752480e-02	4.621751e-01	-2.574038e-01	4.767488e-01
4.436000e+01	-7.020472e-02	4.627131e-01	-2.573518e-01	4.769118e-01
4.438000e+01	-6.410001e-02	4.650716e-01	-2.565552e-01	4.794122e-01
4.440000e+01	-7.004593e-02	4.641276e-01	-2.567972e-01	4.786525e-01
4.442000e+01	-3.945473e-02	4.889717e-01	-2.678261e-01	4.441147e-01
4.444000e+01	-3.777811e-02	4.918162e-01	-2.672677e-01	4.458584e-01
4.446000e+01	-4.512793e-02	4.901354e-01	-2.672822e-01	4.458131e-01
